time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,height_m
933.5,-3217375.819,9468288.802,0,-5977.78627,-2031.284153,0,3621863
933.6,-3217973.591,9468085.655,0,-5977.658013,-2031.661555,0,3621863
933.7,-3218571.35,9467882.47,0,-5977.529733,-2032.038949,0,3621863
933.8,-3219169.097,9467679.247,0,-5977.401429,-2032.416335,0,3621863
933.9,-3219766.831,9467475.987,0,-5977.273101,-2032.793713,0,3621863
934,-3220364.552,9467272.688,0,-5977.144749,-2033.171083,0,3621863
934.1,-3220962.26,9467069.352,0,-5977.016373,-2033.548445,0,3621863
934.2,-3221559.955,9466865.979,0,-5976.887973,-2033.925799,0,3621863
934.3,-3222157.637,9466662.567,0,-5976.75955,-2034.303145,0,3621863
934.4,-3222755.307,9466459.118,0,-5976.631103,-2034.680482,0,3621863
934.5,-3223352.963,9466255.631,0,-5976.502631,-2035.057812,0,3621863
934.6,-3223950.607,9466052.106,0,-5976.374137,-2035.435133,0,3621863
934.7,-3224548.238,9465848.544,0,-5976.245618,-2035.812446,0,3621863
934.8,-3225145.856,9465644.944,0,-5976.117075,-2036.189751,0,3621863
934.9,-3225743.462,9465441.306,0,-5975.988509,-2036.567048,0,3621863
935,-3226341.054,9465237.631,0,-5975.859919,-2036.944337,0,3621863
935.1,-3226938.634,9465033.917,0,-5975.731305,-2037.321618,0,3621863
935.2,-3227536.2,9464830.166,0,-5975.602667,-2037.69889,0,3621863
935.3,-3228133.754,9464626.377,0,-5975.474005,-2038.076155,0,3621863
935.4,-3228731.295,9464422.551,0,-5975.34532,-2038.453411,0,3621863
935.5,-3229328.823,9464218.687,0,-5975.21661,-2038.830659,0,3621863
935.6,-3229926.339,9464014.785,0,-5975.087877,-2039.2079,0,3621863
935.7,-3230523.841,9463810.845,0,-5974.95912,-2039.585131,0,3621863
935.8,-3231121.33,9463606.868,0,-5974.83034,-2039.962355,0,3621863
935.9,-3231718.807,9463402.853,0,-5974.701535,-2040.339571,0,3621863
936,-3232316.271,9463198.8,0,-5974.572707,-2040.716779,0,3621863
936.1,-3232913.721,9462994.709,0,-5974.443855,-2041.093978,0,3621863
936.2,-3233511.159,9462790.581,0,-5974.314979,-2041.471169,0,3621863
936.3,-3234108.584,9462586.415,0,-5974.186079,-2041.848353,0,3621863
936.4,-3234705.997,9462382.211,0,-5974.057155,-2042.225528,0,3621863
936.5,-3235303.396,9462177.97,0,-5973.928208,-2042.602695,0,3621863
936.6,-3235900.782,9461973.691,0,-5973.799237,-2042.979853,0,3621863
936.7,-3236498.156,9461769.374,0,-5973.670242,-2043.357004,0,3621863
936.8,-3237095.516,9461565.019,0,-5973.541223,-2043.734146,0,3621863
936.9,-3237692.864,9461360.627,0,-5973.41218,-2044.111281,0,3621863
937,-3238290.199,9461156.197,0,-5973.283114,-2044.488407,0,3621863
937.1,-3238887.521,9460951.73,0,-5973.154023,-2044.865525,0,3621863
937.2,-3239484.83,9460747.224,0,-5973.024909,-2045.242635,0,3621863
937.3,-3240082.126,9460542.681,0,-5972.895771,-2045.619737,0,3621863
937.4,-3240679.409,9460338.1,0,-5972.766609,-2045.99683,0,3621863
937.5,-3241276.679,9460133.482,0,-5972.637424,-2046.373915,0,3621863
937.6,-3241873.936,9459928.825,0,-5972.508215,-2046.750993,0,3621863
937.7,-3242471.181,9459724.131,0,-5972.378981,-2047.128062,0,3621863
937.8,-3243068.412,9459519.4,0,-5972.249725,-2047.505123,0,3621863
937.9,-3243665.631,9459314.63,0,-5972.120444,-2047.882176,0,3621863
938,-3244262.836,9459109.823,0,-5971.991139,-2048.25922,0,3621863
938.1,-3244860.029,9458904.979,0,-5971.861811,-2048.636257,0,3621863
938.2,-3245457.208,9458700.096,0,-5971.732459,-2049.013285,0,3621863
938.3,-3246054.375,9458495.176,0,-5971.603083,-2049.390305,0,3621863
938.4,-3246651.529,9458290.218,0,-5971.473683,-2049.767317,0,3621863
938.5,-3247248.67,9458085.222,0,-5971.344259,-2050.144321,0,3621863
938.6,-3247845.798,9457880.189,0,-5971.214812,-2050.521316,0,3621863
938.7,-3248442.913,9457675.118,0,-5971.085341,-2050.898304,0,3621863
938.8,-3249040.015,9457470.01,0,-5970.955846,-2051.275283,0,3621863
938.9,-3249637.104,9457264.863,0,-5970.826327,-2051.652254,0,3621863
939,-3250234.18,9457059.679,0,-5970.696784,-2052.029217,0,3621863
939.1,-3250831.243,9456854.457,0,-5970.567218,-2052.406172,0,3621863
939.2,-3251428.294,9456649.198,0,-5970.437628,-2052.783118,0,3621863
939.3,-3252025.331,9456443.901,0,-5970.308014,-2053.160057,0,3621863
939.4,-3252622.355,9456238.566,0,-5970.178376,-2053.536987,0,3621863
939.5,-3253219.367,9456033.193,0,-5970.048715,-2053.913909,0,3621863
939.6,-3253816.365,9455827.783,0,-5969.919029,-2054.290823,0,3621863
939.7,-3254413.35,9455622.335,0,-5969.78932,-2054.667728,0,3621863
939.8,-3255010.323,9455416.849,0,-5969.659587,-2055.044626,0,3621863
939.9,-3255607.282,9455211.326,0,-5969.52983,-2055.421515,0,3621863
940,-3256204.229,9455005.765,0,-5969.40005,-2055.798396,0,3621863
940.1,-3256801.162,9454800.167,0,-5969.270246,-2056.175269,0,3621863
940.2,-3257398.083,9454594.53,0,-5969.140417,-2056.552133,0,3621863
940.3,-3257994.99,9454388.856,0,-5969.010565,-2056.92899,0,3621863
940.4,-3258591.885,9454183.144,0,-5968.88069,-2057.305838,0,3621863
940.5,-3259188.767,9453977.395,0,-5968.75079,-2057.682678,0,3621863
940.6,-3259785.635,9453771.608,0,-5968.620867,-2058.05951,0,3621863
940.7,-3260382.491,9453565.783,0,-5968.49092,-2058.436334,0,3621863
940.8,-3260979.333,9453359.921,0,-5968.360949,-2058.813149,0,3621863
940.9,-3261576.163,9453154.02,0,-5968.230954,-2059.189956,0,3621863
941,-3262172.98,9452948.083,0,-5968.100936,-2059.566755,0,3621863
941.1,-3262769.783,9452742.107,0,-5967.970894,-2059.943546,0,3621863
941.2,-3263366.574,9452536.094,0,-5967.840827,-2060.320329,0,3621863
941.3,-3263963.351,9452330.043,0,-5967.710738,-2060.697103,0,3621863
941.4,-3264560.116,9452123.954,0,-5967.580624,-2061.073869,0,3621863
941.5,-3265156.867,9451917.828,0,-5967.450487,-2061.450627,0,3621863
941.6,-3265753.606,9451711.664,0,-5967.320325,-2061.827377,0,3621863
941.7,-3266350.332,9451505.463,0,-5967.19014,-2062.204119,0,3621863
941.8,-3266947.044,9451299.223,0,-5967.059932,-2062.580852,0,3621863
941.9,-3267543.743,9451092.947,0,-5966.929699,-2062.957577,0,3621863
942,-3268140.43,9450886.632,0,-5966.799443,-2063.334294,0,3621863
942.1,-3268737.103,9450680.28,0,-5966.669163,-2063.711003,0,3621863
942.2,-3269333.764,9450473.89,0,-5966.538859,-2064.087703,0,3621863
942.3,-3269930.411,9450267.462,0,-5966.408531,-2064.464395,0,3621863
942.4,-3270527.045,9450060.997,0,-5966.27818,-2064.841079,0,3621863
942.5,-3271123.667,9449854.494,0,-5966.147804,-2065.217755,0,3621863
942.6,-3271720.275,9449647.953,0,-5966.017405,-2065.594422,0,3621863
942.7,-3272316.87,9449441.375,0,-5965.886983,-2065.971082,0,3621863
942.8,-3272913.452,9449234.759,0,-5965.756536,-2066.347733,0,3621863
942.9,-3273510.022,9449028.106,0,-5965.626066,-2066.724376,0,3621863
943,-3274106.578,9448821.414,0,-5965.495572,-2067.10101,0,3621863
943.1,-3274703.121,9448614.685,0,-5965.365054,-2067.477636,0,3621863
943.2,-3275299.651,9448407.919,0,-5965.234512,-2067.854255,0,3621863
943.3,-3275896.168,9448201.114,0,-5965.103946,-2068.230864,0,3621863
943.4,-3276492.671,9447994.273,0,-5964.973357,-2068.607466,0,3621863
943.5,-3277089.162,9447787.393,0,-5964.842744,-2068.984059,0,3621863
943.6,-3277685.64,9447580.476,0,-5964.712107,-2069.360644,0,3621863
943.7,-3278282.105,9447373.521,0,-5964.581447,-2069.737221,0,3621863
943.8,-3278878.556,9447166.528,0,-5964.450762,-2070.11379,0,3621863
943.9,-3279474.995,9446959.498,0,-5964.320054,-2070.49035,0,3621863
944,-3280071.42,9446752.43,0,-5964.189322,-2070.866902,0,3621863
944.1,-3280667.833,9446545.325,0,-5964.058567,-2071.243446,0,3621863
944.2,-3281264.232,9446338.182,0,-5963.927787,-2071.619982,0,3621863
944.3,-3281860.618,9446131.001,0,-5963.796984,-2071.996509,0,3621863
944.4,-3282456.991,9445923.782,0,-5963.666157,-2072.373028,0,3621863
944.5,-3283053.351,9445716.526,0,-5963.535306,-2072.749539,0,3621863
944.6,-3283649.698,9445509.232,0,-5963.404432,-2073.126041,0,3621863
944.7,-3284246.032,9445301.901,0,-5963.273533,-2073.502536,0,3621863
944.8,-3284842.353,9445094.532,0,-5963.142611,-2073.879022,0,3621863
944.9,-3285438.661,9444887.125,0,-5963.011665,-2074.255499,0,3621863
945,-3286034.956,9444679.681,0,-5962.880696,-2074.631969,0,3621863
945.1,-3286631.237,9444472.199,0,-5962.749703,-2075.00843,0,3621863
945.2,-3287227.505,9444264.679,0,-5962.618685,-2075.384883,0,3621863
945.3,-3287823.761,9444057.122,0,-5962.487644,-2075.761328,0,3621863
945.4,-3288420.003,9443849.527,0,-5962.35658,-2076.137764,0,3621863
945.5,-3289016.232,9443641.894,0,-5962.225491,-2076.514192,0,3621863
945.6,-3289612.448,9443434.224,0,-5962.094379,-2076.890612,0,3621863
945.7,-3290208.651,9443226.516,0,-5961.963243,-2077.267024,0,3621863
945.8,-3290804.841,9443018.771,0,-5961.832083,-2077.643427,0,3621863
945.9,-3291401.017,9442810.987,0,-5961.7009,-2078.019822,0,3621863
946,-3291997.181,9442603.167,0,-5961.569693,-2078.396209,0,3621863
946.1,-3292593.331,9442395.308,0,-5961.438462,-2078.772587,0,3621863
946.2,-3293189.469,9442187.412,0,-5961.307207,-2079.148957,0,3621863
946.3,-3293785.593,9441979.478,0,-5961.175928,-2079.525319,0,3621863
946.4,-3294381.704,9441771.507,0,-5961.044626,-2079.901673,0,3621863
946.5,-3294977.802,9441563.498,0,-5960.9133,-2080.278018,0,3621863
946.6,-3295573.886,9441355.451,0,-5960.78195,-2080.654355,0,3621863
946.7,-3296169.958,9441147.367,0,-5960.650576,-2081.030684,0,3621863
946.8,-3296766.017,9440939.245,0,-5960.519179,-2081.407004,0,3621863
946.9,-3297362.062,9440731.086,0,-5960.387758,-2081.783316,0,3621863
947,-3297958.094,9440522.889,0,-5960.256313,-2082.15962,0,3621863
947.1,-3298554.113,9440314.654,0,-5960.124844,-2082.535916,0,3621863
947.2,-3299150.119,9440106.381,0,-5959.993352,-2082.912203,0,3621863
947.3,-3299746.112,9439898.071,0,-5959.861836,-2083.288482,0,3621863
947.4,-3300342.091,9439689.724,0,-5959.730296,-2083.664752,0,3621863
947.5,-3300938.058,9439481.338,0,-5959.598732,-2084.041015,0,3621863
947.6,-3301534.011,9439272.915,0,-5959.467145,-2084.417269,0,3621863
947.7,-3302129.951,9439064.455,0,-5959.335534,-2084.793514,0,3621863
947.8,-3302725.878,9438855.957,0,-5959.203899,-2085.169752,0,3621863
947.9,-3303321.792,9438647.421,0,-5959.07224,-2085.545981,0,3621863
948,-3303917.693,9438438.848,0,-5958.940558,-2085.922201,0,3621863
948.1,-3304513.58,9438230.237,0,-5958.808851,-2086.298414,0,3621863
948.2,-3305109.455,9438021.588,0,-5958.677122,-2086.674618,0,3621863
948.3,-3305705.316,9437812.902,0,-5958.545368,-2087.050814,0,3621863
948.4,-3306301.164,9437604.178,0,-5958.41359,-2087.427001,0,3621863
948.5,-3306896.998,9437395.416,0,-5958.281789,-2087.80318,0,3621863
948.6,-3307492.82,9437186.617,0,-5958.149964,-2088.179351,0,3621863
948.7,-3308088.628,9436977.78,0,-5958.018116,-2088.555514,0,3621863
948.8,-3308684.424,9436768.906,0,-5957.886243,-2088.931668,0,3621863
948.9,-3309280.206,9436559.994,0,-5957.754347,-2089.307814,0,3621863
949,-3309875.974,9436351.044,0,-5957.622427,-2089.683951,0,3621863
949.1,-3310471.73,9436142.057,0,-5957.490483,-2090.06008,0,3621863
949.2,-3311067.473,9435933.032,0,-5957.358516,-2090.436201,0,3621863
949.3,-3311663.202,9435723.97,0,-5957.226525,-2090.812314,0,3621863
949.4,-3312258.918,9435514.87,0,-5957.09451,-2091.188418,0,3621863
949.5,-3312854.621,9435305.732,0,-5956.962471,-2091.564514,0,3621863
949.6,-3313450.31,9435096.557,0,-5956.830409,-2091.940601,0,3621863
949.7,-3314045.987,9434887.344,0,-5956.698323,-2092.316681,0,3621863
949.8,-3314641.65,9434678.094,0,-5956.566213,-2092.692752,0,3621863
949.9,-3315237.3,9434468.806,0,-5956.434079,-2093.068814,0,3621863
950,-3315832.937,9434259.48,0,-5956.301922,-2093.444868,0,3621863
950.1,-3316428.56,9434050.117,0,-5956.169741,-2093.820914,0,3621863
950.2,-3317024.171,9433840.716,0,-5956.037536,-2094.196952,0,3621863
950.3,-3317619.768,9433631.277,0,-5955.905307,-2094.572981,0,3621863
950.4,-3318215.352,9433421.801,0,-5955.773055,-2094.949001,0,3621863
950.5,-3318810.923,9433212.287,0,-5955.640779,-2095.325014,0,3621863
950.6,-3319406.48,9433002.736,0,-5955.508479,-2095.701018,0,3621863
950.7,-3320002.024,9432793.147,0,-5955.376155,-2096.077014,0,3621863
950.8,-3320597.555,9432583.521,0,-5955.243808,-2096.453001,0,3621863
950.9,-3321193.073,9432373.857,0,-5955.111437,-2096.82898,0,3621863
951,-3321788.577,9432164.155,0,-5954.979042,-2097.204951,0,3621863
951.1,-3322384.069,9431954.416,0,-5954.846624,-2097.580913,0,3621863
951.2,-3322979.547,9431744.639,0,-5954.714182,-2097.956867,0,3621863
951.3,-3323575.012,9431534.824,0,-5954.581716,-2098.332813,0,3621863
951.4,-3324170.463,9431324.972,0,-5954.449226,-2098.70875,0,3621863
951.5,-3324765.901,9431115.083,0,-5954.316712,-2099.084679,0,3621863
951.6,-3325361.326,9430905.155,0,-5954.184175,-2099.460599,0,3621863
951.7,-3325956.738,9430695.19,0,-5954.051614,-2099.836511,0,3621863
951.8,-3326552.137,9430485.188,0,-5953.91903,-2100.212415,0,3621863
951.9,-3327147.522,9430275.148,0,-5953.786421,-2100.58831,0,3621863
952,-3327742.894,9430065.07,0,-5953.653789,-2100.964197,0,3621863
952.1,-3328338.253,9429854.955,0,-5953.521133,-2101.340076,0,3621863
952.2,-3328933.598,9429644.802,0,-5953.388454,-2101.715946,0,3621863
952.3,-3329528.931,9429434.612,0,-5953.25575,-2102.091808,0,3621863
952.4,-3330124.249,9429224.384,0,-5953.123023,-2102.467662,0,3621863
952.5,-3330719.555,9429014.118,0,-5952.990273,-2102.843507,0,3621863
952.6,-3331314.848,9428803.815,0,-5952.857498,-2103.219343,0,3621863
952.7,-3331910.127,9428593.475,0,-5952.7247,-2103.595172,0,3621863
952.8,-3332505.392,9428383.096,0,-5952.591878,-2103.970992,0,3621863
952.9,-3333100.645,9428172.68,0,-5952.459032,-2104.346803,0,3621863
953,-3333695.884,9427962.227,0,-5952.326163,-2104.722606,0,3621863
953.1,-3334291.11,9427751.736,0,-5952.19327,-2105.098401,0,3621863
953.2,-3334886.323,9427541.207,0,-5952.060353,-2105.474188,0,3621863
953.3,-3335481.522,9427330.641,0,-5951.927412,-2105.849966,0,3621863
953.4,-3336076.708,9427120.037,0,-5951.794448,-2106.225735,0,3621863
953.5,-3336671.881,9426909.396,0,-5951.66146,-2106.601496,0,3621863
953.6,-3337267.041,9426698.717,0,-5951.528448,-2106.977249,0,3621863
953.7,-3337862.187,9426488,0,-5951.395413,-2107.352994,0,3621863
953.8,-3338457.32,9426277.246,0,-5951.262354,-2107.72873,0,3621863
953.9,-3339052.439,9426066.455,0,-5951.129271,-2108.104457,0,3621863
954,-3339647.546,9425855.625,0,-5950.996164,-2108.480177,0,3621863
954.1,-3340242.639,9425644.759,0,-5950.863034,-2108.855887,0,3621863
954.2,-3340837.718,9425433.854,0,-5950.72988,-2109.23159,0,3621863
954.3,-3341432.785,9425222.912,0,-5950.596702,-2109.607284,0,3621863
954.4,-3342027.838,9425011.933,0,-5950.4635,-2109.982969,0,3621863
954.5,-3342622.877,9424800.916,0,-5950.330275,-2110.358647,0,3621863
954.6,-3343217.904,9424589.861,0,-5950.197026,-2110.734315,0,3621863
954.7,-3343812.917,9424378.769,0,-5950.063753,-2111.109976,0,3621863
954.8,-3344407.916,9424167.639,0,-5949.930457,-2111.485628,0,3621863
954.9,-3345002.903,9423956.472,0,-5949.797137,-2111.861271,0,3621863
955,-3345597.876,9423745.267,0,-5949.663793,-2112.236906,0,3621863
955.1,-3346192.836,9423534.024,0,-5949.530426,-2112.612533,0,3621863
955.2,-3346787.782,9423322.744,0,-5949.397034,-2112.988151,0,3621863
955.3,-3347382.715,9423111.427,0,-5949.263619,-2113.363761,0,3621863
955.4,-3347977.635,9422900.072,0,-5949.130181,-2113.739363,0,3621863
955.5,-3348572.541,9422688.679,0,-5948.996718,-2114.114956,0,3621863
955.6,-3349167.434,9422477.249,0,-5948.863232,-2114.49054,0,3621863
955.7,-3349762.314,9422265.781,0,-5948.729722,-2114.866116,0,3621863
955.8,-3350357.18,9422054.275,0,-5948.596189,-2115.241684,0,3621863
955.9,-3350952.033,9421842.732,0,-5948.462632,-2115.617243,0,3621863
956,-3351546.872,9421631.152,0,-5948.329051,-2115.992794,0,3621863
956.1,-3352141.699,9421419.534,0,-5948.195446,-2116.368337,0,3621863
956.2,-3352736.512,9421207.878,0,-5948.061818,-2116.74387,0,3621863
956.3,-3353331.311,9420996.185,0,-5947.928166,-2117.119396,0,3621863
956.4,-3353926.097,9420784.454,0,-5947.79449,-2117.494913,0,3621863
956.5,-3354520.87,9420572.686,0,-5947.66079,-2117.870422,0,3621863
956.6,-3355115.629,9420360.88,0,-5947.527067,-2118.245922,0,3621863
956.7,-3355710.375,9420149.037,0,-5947.39332,-2118.621414,0,3621863
956.8,-3356305.108,9419937.156,0,-5947.25955,-2118.996897,0,3621863
956.9,-3356899.827,9419725.237,0,-5947.125755,-2119.372372,0,3621863
957,-3357494.533,9419513.281,0,-5946.991937,-2119.747838,0,3621863
957.1,-3358089.226,9419301.288,0,-5946.858095,-2120.123296,0,3621863
957.2,-3358683.905,9419089.257,0,-5946.72423,-2120.498746,0,3621863
957.3,-3359278.57,9418877.188,0,-5946.590341,-2120.874187,0,3621863
957.4,-3359873.223,9418665.082,0,-5946.456428,-2121.24962,0,3621863
957.5,-3360467.862,9418452.938,0,-5946.322492,-2121.625044,0,3621863
957.6,-3361062.487,9418240.757,0,-5946.188531,-2122.00046,0,3621863
957.7,-3361657.099,9418028.538,0,-5946.054547,-2122.375867,0,3621863
957.8,-3362251.698,9417816.282,0,-5945.92054,-2122.751266,0,3621863
957.9,-3362846.284,9417603.988,0,-5945.786508,-2123.126656,0,3621863
958,-3363440.856,9417391.656,0,-5945.652453,-2123.502038,0,3621863
958.1,-3364035.414,9417179.288,0,-5945.518375,-2123.877411,0,3621863
958.2,-3364629.959,9416966.881,0,-5945.384272,-2124.252776,0,3621863
958.3,-3365224.491,9416754.437,0,-5945.250146,-2124.628133,0,3621863
958.4,-3365819.009,9416541.955,0,-5945.115996,-2125.003481,0,3621863
958.5,-3366413.514,9416329.436,0,-5944.981823,-2125.37882,0,3621863
958.6,-3367008.006,9416116.88,0,-5944.847625,-2125.754151,0,3621863
958.7,-3367602.484,9415904.285,0,-5944.713404,-2126.129474,0,3621863
958.8,-3368196.948,9415691.654,0,-5944.57916,-2126.504788,0,3621863
958.9,-3368791.399,9415478.984,0,-5944.444891,-2126.880094,0,3621863
959,-3369385.837,9415266.278,0,-5944.310599,-2127.255391,0,3621863
959.1,-3369980.262,9415053.533,0,-5944.176284,-2127.63068,0,3621863
959.2,-3370574.672,9414840.752,0,-5944.041944,-2128.00596,0,3621863
959.3,-3371169.07,9414627.932,0,-5943.907581,-2128.381231,0,3621863
959.4,-3371763.454,9414415.075,0,-5943.773194,-2128.756495,0,3621863
959.5,-3372357.825,9414202.181,0,-5943.638784,-2129.131749,0,3621863
959.6,-3372952.182,9413989.249,0,-5943.50435,-2129.506996,0,3621863
959.7,-3373546.525,9413776.279,0,-5943.369892,-2129.882234,0,3621863
959.8,-3374140.856,9413563.273,0,-5943.23541,-2130.257463,0,3621863
959.9,-3374735.173,9413350.228,0,-5943.100905,-2130.632684,0,3621863
960,-3375329.476,9413137.146,0,-5942.966376,-2131.007896,0,3621863
960.1,-3375923.766,9412924.026,0,-5942.831823,-2131.3831,0,3621863
960.2,-3376518.042,9412710.869,0,-5942.697247,-2131.758295,0,3621863
960.3,-3377112.305,9412497.675,0,-5942.562647,-2132.133482,0,3621863
960.4,-3377706.555,9412284.443,0,-5942.428023,-2132.50866,0,3621863
960.5,-3378300.791,9412071.173,0,-5942.293376,-2132.88383,0,3621863
960.6,-3378895.013,9411857.866,0,-5942.158705,-2133.258991,0,3621863
960.7,-3379489.223,9411644.521,0,-5942.02401,-2133.634144,0,3621863
960.8,-3380083.418,9411431.139,0,-5941.889292,-2134.009288,0,3621863
960.9,-3380677.6,9411217.719,0,-5941.75455,-2134.384424,0,3621863
961,-3381271.769,9411004.262,0,-5941.619784,-2134.759552,0,3621863
961.1,-3381865.924,9410790.767,0,-5941.484994,-2135.13467,0,3621863
961.2,-3382460.066,9410577.235,0,-5941.350181,-2135.509781,0,3621863
961.3,-3383054.194,9410363.666,0,-5941.215344,-2135.884882,0,3621863
961.4,-3383648.309,9410150.058,0,-5941.080484,-2136.259976,0,3621863
961.5,-3384242.411,9409936.414,0,-5940.9456,-2136.63506,0,3621863
961.6,-3384836.498,9409722.731,0,-5940.810692,-2137.010137,0,3621863
961.7,-3385430.573,9409509.011,0,-5940.67576,-2137.385204,0,3621863
961.8,-3386024.634,9409295.254,0,-5940.540805,-2137.760264,0,3621863
961.9,-3386618.681,9409081.459,0,-5940.405826,-2138.135314,0,3621863
962,-3387212.715,9408867.627,0,-5940.270823,-2138.510356,0,3621863
962.1,-3387806.735,9408653.757,0,-5940.135797,-2138.88539,0,3621863
962.2,-3388400.742,9408439.85,0,-5940.000747,-2139.260415,0,3621863
962.3,-3388994.735,9408225.905,0,-5939.865674,-2139.635432,0,3621863
962.4,-3389588.715,9408011.923,0,-5939.730576,-2140.01044,0,3621863
962.5,-3390182.681,9407797.903,0,-5939.595455,-2140.385439,0,3621863
962.6,-3390776.634,9407583.846,0,-5939.460311,-2140.76043,0,3621863
962.7,-3391370.573,9407369.751,0,-5939.325142,-2141.135413,0,3621863
962.8,-3391964.499,9407155.619,0,-5939.18995,-2141.510386,0,3621863
962.9,-3392558.411,9406941.449,0,-5939.054735,-2141.885352,0,3621863
963,-3393152.31,9406727.242,0,-5938.919495,-2142.260309,0,3621863
963.1,-3393746.195,9406512.997,0,-5938.784232,-2142.635257,0,3621863
963.2,-3394340.067,9406298.715,0,-5938.648945,-2143.010197,0,3621863
963.3,-3394933.925,9406084.395,0,-5938.513635,-2143.385128,0,3621863
963.4,-3395527.77,9405870.038,0,-5938.378301,-2143.760051,0,3621863
